Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA
-7.14,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-6.9,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.17,294.311,-0.0195,75.762,21,8,0,8,2,114,2,0,0,2,88.12
-7.27,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-6.83,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-6.43,258.233,3.0366,69.7804,19,4,2,6,4,96,2,0,0,2,92.47
-7.09,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-6.77,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-1.45,266.257,-0.1716,67.252,19,8,0,8,2,102,2,0,0,2,88.12
-6.56,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-6.65,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.24,271.364,2.7441,80.993,20,4,0,4,2,106,2,0,1,3,38.13
-6.64,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-3.17,308.294,1.8513,79.183,22,6,1,9,4,118,1,1,1,2,118.39
-1.86,280.284,-0.2655,71.215,20,8,0,8,4,108,2,0,0,2,88.12
-7,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.86,432.983,1.5558,72.856,15,3,3,6,3,82,1,0,0,1,83.55
-6.74,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.26,329.422,0.4633,81.2852,22,4,2,8,4,124,0,2,3,3,87.74
-7.52,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.59,308.294,1.805,79.2153,22,6,0,9,6,118,1,1,1,2,109.6
-3.8,325.273,-2.2263,72.2522,23,8,6,9,0,124,1,1,3,4,148.71
-7.06,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-3.74,261.252,2.346,68.1573,19,3,1,5,1,98,2,0,1,3,59.3
-7.02,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-1.93,280.284,0.2185,71.869,20,8,0,8,3,108,2,0,0,2,88.12
-2.37,294.311,0.1246,75.832,21,8,0,8,5,114,2,0,0,2,88.12
-1.14,293.334,-2.05073,64.456,18,7,4,12,4,100,1,0,0,1,168.15
-3.41,299.666,1.6134,68.4458,20,6,1,8,5,106,2,0,0,2,98.74
-3.19,292.382,3.3139,87.8455,22,3,0,3,3,112,2,3,3,5,33.2
-3.17,320.305,1.9491,81.7183,23,6,0,9,4,122,1,2,2,3,109.6
-6.75,246.353,5.18022,82.833,19,0,0,0,0,94,3,0,1,4,0
-2.64,308.338,0.5147,80.449,22,8,0,8,6,120,2,0,0,2,88.12
-2.54,296.308,0.9596,69.579,20,9,0,9,5,106,2,0,0,2,96.2
-2.89,322.277,0.7954,78.6863,23,7,0,10,4,122,1,2,2,3,118.83
-2.05,272.333,-2.0107,52.865,15,7,1,11,2,86,1,0,0,1,124.48
-6.96,326.437,6.6206,76.928,17,0,0,5,1,88,2,0,0,2,0
-4.96,304.394,2.3639,86.4047,22,5,1,6,5,120,2,1,1,3,72.68
-4.17,273.244,2.54542,71.0375,20,5,2,6,3,102,2,0,0,2,100.67
-2.19,267.31,1.67444,67.6399,18,5,2,7,3,96,2,0,0,2,98.22
-1.9,286.327,3.3225,80.0803,21,3,1,4,3,110,2,0,1,3,67.51
-3.3,282.299,1.4318,76.1275,21,3,2,5,3,106,2,1,1,3,69.64
-3,308.338,0.9987,81.103,22,8,0,8,5,120,2,0,0,2,88.12
-8.25,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.75,402.534,5.3572,115.5145,30,3,0,3,2,156,1,3,4,5,43.37
-7.83,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-4.2,474.55,2.2193,120.3384,34,7,3,8,6,186,0,3,4,4,138.2
-7.89,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-4.23,240.222,0.8081,64.3192,18,5,1,6,1,88,3,0,0,3,80.64
-7.13,354.491,6.4955,85.037,19,0,0,5,2,100,2,0,0,2,0
-8.06,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.83,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.61,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.86,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-8.06,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.62,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-3.55,266.282,0.1529,66.5206,18,5,3,8,3,94,2,0,0,2,117.94
-7.44,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.56,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.64,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.35,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.77,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-3.45,336.392,1.2949,89.683,24,8,0,8,8,132,2,0,0,2,88.12
-7.33,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.48,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.7,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-1.77,296.334,1.89874,87.5576,22,3,6,7,4,112,2,0,0,2,140.87
-7.38,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.76,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-4.87,273.727,3.1171,70.392,19,5,0,6,1,96,1,2,4,5,52.68
-7.24,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.12,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-7.23,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-1.98,331.368,1.997,89.8874,24,6,1,6,7,128,2,0,0,2,87.85
-2.68,287.348,-1.5962,57.5117,16,7,2,12,4,92,1,0,0,1,135.35
-7.94,342.436,6.7459,78.008,18,1,0,6,2,94,2,0,0,2,9.23
-2.78,324.362,1.7398,78.813,22,9,0,9,7,118,2,0,0,2,96.2
-5.04,327.163,4.6376,80.7038,21,3,1,6,5,110,2,0,0,2,55.76
-4.7,273.719,4.1626,76.8655,19,1,2,4,2,96,3,0,0,3,53.09
-2.44,331.368,2.343,89.6154,24,6,1,6,6,128,2,0,0,2,87.85
-5.19,240.214,1.8732,63.0786,18,4,2,4,0,88,2,0,1,3,74.6
-2.36,280.309,0.1633,71.1409,19,6,2,8,3,100,2,0,0,2,107.08
-4.41,312.325,2.8226,86.4499,23,4,2,6,4,118,2,0,0,2,84.5
-5,256.265,0.6273,72.0117,19,5,1,6,1,96,3,0,0,3,72.68
-4.59,330.432,2.6099,93.3847,24,5,1,6,7,130,2,2,2,4,72.68
-2.68,302.326,3.0281,81.7451,22,4,2,5,3,116,2,0,1,3,87.74
-1.99,349.412,0.3181,89.0289,24,5,3,8,4,128,1,2,2,3,112.73
-3.81,347.502,4.4547,105.4708,26,2,1,2,1,136,2,1,3,5,23.47
-2.21,665.733,-1.9318,161.2311,47,13,6,14,3,262,0,3,4,4,235.44
-2.76,319.336,1.2683,85.882,23,5,2,7,3,122,2,1,1,3,74.57
-3.71,352.416,2.52,88.047,24,9,0,9,9,130,2,0,0,2,96.2
-1.58,347.396,0.4449,88.7289,24,5,3,8,4,126,1,1,2,3,112.73
-3.59,292.32,1.2358,73.5862,20,5,2,8,4,104,2,0,0,2,101.05
-3.16,318.377,1.5429,86.7947,23,6,1,7,5,124,2,1,1,3,89.75
-8.49,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-3.72,311.341,2.2241,86.625,23,4,2,6,3,118,2,0,1,3,91.65
-3.34,306.249,0.3582,72.8565,22,7,0,8,3,114,2,0,0,2,87.37
-2.89,374.397,1.78892,96.4389,27,8,0,9,7,144,2,1,1,3,99.73
-4.94,317.197,3.3764,78.1249,19,3,2,7,3,100,2,0,0,2,72.19
-5.08,293.348,1.6604,79.0693,20,5,3,7,4,106,2,0,0,2,107.44
-2.92,320.324,0.6633,83.677,23,6,2,8,3,122,2,1,1,3,87.46
-2.7,301.375,-2.1639,60.628,17,7,1,12,3,98,1,0,0,1,127.72
-8.41,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-8.55,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-8.3,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-8.47,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-4.24,306.343,2.0591,77.444,21,5,1,7,5,110,2,0,0,2,85.36
-3.89,326.352,1.4383,88.3456,24,4,2,6,6,124,2,0,0,2,98.49
-7.88,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-1.13,364.413,-2.54443,82.0827,23,8,5,14,7,128,1,0,0,1,197.25
-6.66,282.303,1.1307,81.9457,21,5,1,6,2,106,3,0,0,3,72.68
-8.42,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-7.96,376.881,7.3993,83.018,19,1,0,7,2,100,2,0,0,2,9.23
-4.58,570.934,3.7359,94.1262,17,2,2,6,4,94,1,0,0,1,63.32
-1.16,326.303,-1.1207,52.996,18,7,1,14,2,104,1,0,0,1,124.48
-3.31,270.292,0.6377,76.632,20,6,0,6,1,102,3,0,0,3,61.82
-2.29,389.408,2.171,100.3559,28,7,0,9,8,150,2,1,1,3,98.29
-3.11,306.347,0.8123,80.3569,21,6,2,8,5,110,2,0,0,2,107.08
-3.43,297.361,1.9023,73.6682,19,5,2,8,4,100,2,0,0,2,88.16
-3.17,308.363,1.2072,80.5449,21,6,2,8,4,112,2,0,0,2,107.08
-3.18,376.369,2.18408,95.9799,27,7,2,10,7,144,1,0,0,1,145.8
-4.33,380.47,3.3002,97.281,26,9,0,9,11,142,2,0,0,2,96.2
-4.64,308.315,2.4042,76.8989,21,5,1,8,5,110,2,0,0,2,98.54
-2.17,365.411,0.0237,90.6937,25,6,4,9,4,134,1,2,2,3,132.96
-5.85,356.47,2.784,100.4287,26,5,1,6,5,140,2,4,4,6,72.68
-4.14,358.142,2.2685,77.5416,21,4,2,8,3,110,2,0,0,2,77.12
-3.82,387.476,3.4117,108.2634,28,6,1,6,9,152,2,0,0,2,87.85
-3.09,322.39,1.4264,85.0679,22,6,2,8,6,118,2,0,0,2,107.08
-3.82,387.476,3.4117,108.2634,28,6,1,6,9,152,2,0,0,2,87.85
-3.76,288.322,4.1082,75.525,20,3,0,5,1,100,3,0,1,4,17.82
-1.14,365.39,-0.417,93.469,26,9,0,10,7,142,2,0,0,2,108.43
-3.11,322.39,1.2823,84.9979,22,6,2,8,5,118,2,0,0,2,107.08
-3.73,334.303,1.1384,82.0905,24,7,0,8,5,126,2,0,0,2,87.37
-3.73,334.351,0.7639,90.12,24,6,2,8,3,128,2,1,1,3,77.81
-3.73,314.388,1.8952,76.0832,20,6,1,8,2,108,2,0,0,2,99.35
-2.76,322.39,1.5973,85.1619,22,6,2,8,5,118,2,0,0,2,107.08
-4.3,401.459,2.3705,108.092,29,7,0,7,8,156,2,1,1,3,74.3
-8.9,395.327,7.9274,86.948,19,0,0,7,1,100,2,0,0,2,0
-9.1,395.327,7.9274,86.948,19,0,0,7,1,100,2,0,0,2,0
-3.48,420.422,-0.3922,100.4528,30,9,2,11,5,162,0,2,4,4,154.26
-5.55,296.33,1.1411,86.566,22,6,0,6,2,112,3,0,0,3,61.82
-4.52,415.53,4.1919,117.4974,30,6,1,6,11,164,2,0,0,2,87.85
-2.79,394.471,2.1097,106.513,29,5,0,6,2,152,1,4,6,7,51.24
-9.54,411.326,8.0527,88.028,20,1,0,8,2,106,2,0,0,2,9.23
-2.97,254.332,5.2448,86.368,20,0,0,0,0,94,4,0,1,5,0
-4.3,334.397,2.1747,87.7124,23,5,2,7,5,122,2,0,0,2,98.49
-5.32,286.308,3.3663,78.7303,20,4,1,5,2,100,3,0,0,3,67.51
-2.33,351.353,1.7959,90.435,25,5,2,8,3,134,2,1,1,3,74.57
-3.18,359.401,2.3156,97.7233,26,5,1,7,4,138,2,2,2,4,65.78
-2.24,293.322,4.0258,83.3318,22,3,1,4,5,110,3,0,0,3,63.33
-2.64,556.863,3.157,85.856,16,2,2,7,2,86,1,0,0,1,66.4
-9.64,411.326,8.0527,88.028,20,1,0,8,2,106,2,0,0,2,9.23
-4.38,417.351,3.6039,109.3384,26,2,2,6,3,138,2,0,2,4,51.37
-3.85,286.33,4.1489,84.6235,22,2,0,2,2,106,3,0,1,4,26.3
-2.9,357.385,2.0664,95.5653,26,5,1,7,3,136,2,3,3,5,65.78
-3.61,286.239,2.2824,74.5792,21,6,4,6,1,106,3,0,0,3,111.13
-3.63,300.362,1.97972,87.1408,22,6,1,6,3,116,3,0,0,3,62.25
-7.52,284.402,6.4888,97.572,22,0,0,0,3,108,4,0,0,4,0
-1.89,365.411,-0.0674,91.1259,25,6,3,9,5,134,0,1,3,3,121.96
-1.27,356.813,-1.2073,76.7548,21,6,4,12,5,118,1,0,0,1,161.45
-7.44,276.766,6.10802,88.707,20,0,0,1,0,96,4,0,0,4,0
-4.29,387.41,2.0304,91.1432,26,8,0,10,8,144,1,0,0,1,129.88
-2.73,369.343,1.6992,90.7683,26,5,1,9,4,140,2,1,1,3,65.78
-3.78,360.385,2.3071,95.6111,26,5,2,7,2,138,2,1,2,4,82.77
-2.71,336.373,1.0224,85.7252,23,6,2,9,5,122,2,0,0,2,110.16
-3.4,326.403,1.8597,80.8412,21,6,2,9,5,112,2,0,0,2,101.05
-3.28,384.205,2.63012,88.2779,23,5,2,8,4,122,2,0,0,2,72.36
-3.18,346.703,4.31472,83.7175,22,6,0,8,6,120,2,0,0,2,74.97
-2.47,386.412,0.5945,102.6286,28,9,2,10,8,148,3,0,0,3,128.36
-2.21,384.388,0.5835,97.6623,28,6,3,8,7,146,2,1,1,3,116.17
-2.42,382.416,1.508,102.5219,28,5,1,7,8,146,2,0,0,2,106.77
-8.57,298.429,6.8789,102.189,23,0,0,0,4,114,4,0,0,4,0
-10.1,445.771,8.7061,93.038,21,1,0,9,2,112,2,0,0,2,9.23
-3.82,398.232,3.02022,92.8949,24,5,2,8,5,128,2,0,0,2,72.36
-6.52,408.498,4.3432,113.3767,30,4,1,6,10,158,2,1,1,3,75.71
-4.78,372.2,2.7403,82.4593,21,5,2,9,4,110,2,0,0,2,115.33
-5.02,302.307,2.3818,79.2817,21,4,1,6,2,106,3,0,0,3,84.58
-5.51,326.373,4.0128,89.2093,23,4,1,5,5,116,3,0,0,3,67.51
-1.71,357.779,1.35242,81.9082,23,7,2,11,4,122,2,0,0,2,123.17
-2.9,320.377,-0.0137,68.5327,19,7,2,11,4,102,2,0,0,2,132.11
-4.19,402.195,2.8509,88.1159,24,5,2,9,5,128,2,0,0,2,72.36
-10.3,374.865,7.5064,83.78,19,1,0,7,0,98,3,0,0,3,13.14
-1.99,302.238,1.988,76.244,22,7,5,7,1,112,3,0,0,3,131.36
-5.08,416.135,6.4548,102.681,25,3,0,7,6,130,3,0,0,3,27.05
-3.31,304.266,-2.4222,78.008,22,10,0,10,0,114,3,0,0,3,113.78
-2.7,334.404,0.1274,73.9707,20,7,2,11,5,108,2,0,0,2,132.11
-4.57,347.348,2.5826,86.7172,24,6,0,8,5,124,2,0,0,2,103.58
-5.84,342.778,4.0693,91.6478,24,4,1,5,1,122,3,0,1,4,59.67
-4.52,314.366,2.96442,83.4852,22,4,1,6,3,112,3,0,0,3,86.19
-2.96,414.231,1.99262,94.3067,25,6,3,9,6,134,2,0,0,2,92.59
-1.3,388.427,-1.0594,89.5113,25,9,3,12,8,136,2,0,0,2,163.7
-1.22,334.404,0.29472,73.2697,20,7,2,11,4,108,2,0,0,2,132.11
-3.56,364.423,3.0365,94.6882,25,5,3,8,8,134,2,0,0,2,118.72
-3.37,392.406,2.0816,102.0394,28,6,3,9,3,150,2,2,2,4,100.59
-4.54,372.808,3.1418,99.8528,26,6,3,7,6,134,3,0,0,3,91.68
-1.5,335.392,-0.4315,72.9451,20,8,3,12,4,108,2,0,0,2,158.13
-8.49,371.524,5.9961,119.582,28,2,0,2,8,144,3,0,0,3,12.47
-1.54,335.392,-0.4315,72.9451,20,8,3,12,4,108,2,0,0,2,158.13
-4.13,325.774,4.32422,89.054,23,3,0,5,1,114,3,0,1,4,30.18
-4.86,406.486,2.8796,101.3726,26,7,0,12,9,146,1,0,0,1,136.02
-1.57,388.457,-0.2985,98.9362,27,8,4,11,4,142,2,2,2,4,155.91
-1.37,374.272,1.1333,65.4674,23,6,2,14,3,124,2,0,0,2,115.04
-0.35,442.52,2.1549,121.0966,32,9,2,10,12,172,3,0,0,3,128.36
-2.01,354.822,0.6397,73.5427,20,7,2,12,4,108,2,0,0,2,132.11
-1.29,409.489,0.4849,103.2142,27,5,5,10,7,144,2,0,0,2,141.75
-2.48,348.431,-0.4403,77.087,21,7,1,11,4,114,2,0,0,2,124.48
-2.25,350.403,-0.0051,75.0847,21,8,2,12,5,114,2,0,0,2,141.34
-5.09,383.408,1.7846,103.8789,28,8,1,9,4,146,3,1,1,4,106.95
-2.84,348.431,-0.27298,76.386,21,7,1,11,3,114,2,0,0,2,124.48
-3.75,421.493,3.6083,118.9544,31,6,1,6,9,162,3,0,0,3,87.85
-0.91,972.846,-13.0548,195.8004,66,30,18,30,6,384,0,22,22,22,474.9
-4.8,356.407,1.6746,95.7039,25,6,2,8,5,128,3,0,0,3,107.08
-2.03,352.394,-0.4423,71.607,21,7,1,12,3,114,2,0,0,2,124.48
-1.21,395.528,0.0704,91.0117,24,7,2,11,5,136,1,0,1,2,126.64
-2.5,349.419,-0.9992,76.0614,21,8,2,12,3,114,2,0,0,2,150.5
-8.11,478.632,7.0242,140.9505,36,3,0,3,3,184,2,3,4,6,43.37
-2.45,349.419,-0.9992,76.0614,21,8,2,12,3,114,2,0,0,2,150.5
-2.7,362.458,0.91156,82.7437,22,7,2,11,4,120,2,0,0,2,132.11
-3.79,365.842,2.0834,92.3784,24,4,2,8,3,126,2,0,1,3,92.5
-1.64,435.44,-1.1725,95.6505,28,10,4,15,7,154,1,1,1,2,201.58
-3.5,421.493,3.9543,118.6824,31,6,1,6,8,162,3,0,0,3,87.85
-2.13,399.273,0.7488,76.2327,20,7,2,12,4,108,2,0,0,2,132.11
-2.44,368.849,0.072,76.659,21,7,1,12,3,114,2,0,0,2,124.48
-2.05,458.967,3.9663,120.875,31,5,0,8,4,162,2,1,2,4,59.08
-5.63,413.503,2.4367,114.5737,29,7,1,9,5,152,3,1,1,4,75.89
-5.3,399.476,3.0626,109.7657,28,7,1,9,4,146,3,1,1,4,79.82
-1.27,370.394,1.5149,95.3201,26,7,3,10,5,132,3,0,0,3,139.96
-2.01,613.915,3.1154,100.1597,20,3,3,9,3,108,1,0,0,1,95.5
-6.84,494.631,7.1495,142.0305,37,4,0,4,4,190,2,3,4,6,52.6
-2.76,364.43,-0.5728,78.201,22,8,1,12,4,120,2,0,0,2,133.71
-1.33,365.374,-0.1055,75.1871,22,9,2,14,5,118,2,0,0,2,175.25
-1.23,434.283,-1.6984,89.9022,25,7,5,15,6,140,1,0,0,1,204.54
-0.94,457.483,0.1866,118.0011,33,9,5,10,3,176,1,0,3,4,164.63
-1.46,365.374,-0.1055,75.1871,22,9,2,14,5,118,2,0,0,2,175.25
-2.7,453.564,4.5733,125.6184,32,5,0,8,6,168,2,1,1,3,83.76
-2.32,364.386,-0.3155,75.492,22,8,3,13,5,118,2,0,0,2,169.41
-1.62,377.429,-0.0553,82.8364,23,8,3,13,5,124,2,0,0,2,161.21
-1.82,365.374,-0.1055,75.1871,22,9,2,14,5,118,2,0,0,2,175.25
-2.74,439.968,4.6764,121.7417,30,3,1,7,4,154,3,1,1,4,56.41
-3,376.485,0.34386,85.86,23,7,1,11,3,126,2,0,0,2,124.48
-3.97,410.412,0.101,96.7307,28,9,2,13,6,150,2,0,0,2,152.71
-2.2,446.273,0.5909,81.2497,20,7,2,12,4,108,2,0,0,2,132.11
-2.95,414.527,3.3685,114.495,29,6,0,7,6,154,2,0,1,3,59.08
-2.51,413.3,0.1811,79.349,21,7,1,12,3,114,2,0,0,2,124.48
-3.19,403.398,0.2473,87.9297,26,11,2,14,6,140,2,0,0,2,158.7
-4.26,401.846,3.3046,107.1214,28,6,3,7,2,146,3,1,1,4,94.14
-8.4,346.38,5.0015,96.749,26,2,0,4,4,128,4,0,0,4,17.82
-3.88,337.382,1.6425,81.6833,22,6,2,9,2,114,2,0,1,3,99.6
-1.19,392.444,-1.1165,86.2168,24,9,4,14,6,130,2,0,0,2,187.23
-2.7,379.401,-0.6732,78.3034,23,9,1,14,4,124,2,0,0,2,167.62
-2.67,379.401,-0.6732,78.3034,23,9,1,14,4,124,2,0,0,2,167.62
-3.82,399.397,2.7189,106.1303,29,5,1,8,3,150,3,1,1,4,65.78
-2.95,383.517,0.0869,87.3617,23,7,2,11,7,132,1,0,1,2,118.8
-1.69,391.456,-0.623,85.9527,24,8,2,13,4,130,2,0,0,2,153.58
-2.51,378.413,-0.8832,78.6083,23,8,2,13,4,124,2,0,0,2,161.78
-6.14,398.4,3.7016,100.7296,28,7,3,10,6,142,3,0,0,3,141.31
-4.2,435.528,4.1617,121.3865,32,5,2,8,10,168,3,0,0,3,112.07
-2.79,379.401,-0.6732,78.3034,23,9,1,14,4,124,2,0,0,2,167.62
-1.99,399.819,0.5479,80.1971,23,9,2,15,5,124,2,0,0,2,175.25
-6.95,438.444,2.9093,118.5431,32,8,1,11,5,166,3,1,1,4,122.96
-3.82,332.311,3.9686,93.1661,25,4,2,5,2,122,2,0,2,4,87.74
-3.76,458.588,1.7226,125.5505,32,7,1,10,8,172,3,1,1,4,94.66
-2.77,460.3,0.0232,84.366,21,7,1,12,3,114,2,0,0,2,124.48
-2.62,454.519,-0.63608,102.8715,29,12,2,15,7,152,2,1,2,4,156.09
-3.62,497.661,2.9834,138.9157,35,5,3,8,7,188,2,1,1,3,98.74
-1.21,410.327,0.6818,68.3227,24,7,2,16,4,132,2,0,0,2,132.11
-0.14,462.513,-0.2256,110.6083,31,10,3,13,7,162,2,1,2,4,150.54
-6.39,375.374,5.85362,104.2273,28,2,1,5,3,138,4,0,0,4,50.19
-5.42,416.35,5.7641,97.029,28,4,0,11,2,146,2,1,1,3,40.32
-3.72,511.688,2.9123,143.2962,36,5,3,8,8,194,2,1,1,3,98.74
-3.8,417.387,2.9043,106.056,30,5,2,9,3,156,3,1,1,4,74.57
-4.11,511.688,3.29182,143.6527,36,5,3,8,7,194,2,1,1,3,98.74
-5.44,441.404,-0.0448,111.8946,32,9,6,13,9,166,3,0,0,3,213.28
-4.53,416.359,1.8945,101.3417,30,6,2,10,3,154,3,2,2,5,101.45
-2.47,413.846,-0.0198,83.3134,24,9,1,15,4,130,2,0,0,2,167.62
-2.55,405.461,1.6684,100.3804,27,7,3,11,6,140,3,0,0,3,144.14
-1.84,1134.987,-15.2306,228.4338,77,35,21,35,7,448,0,21,21,21,554.05
-3.83,527.687,2.7486,145.0872,37,6,3,9,9,200,2,1,1,3,107.97
-2.7,419.488,1.8095,105.8184,28,7,3,11,7,146,3,0,0,3,144.14
-4.28,532.106,3.6368,143.9257,36,5,3,9,7,194,2,1,1,3,98.74
-2.91,410.371,-0.1973,81.8415,25,11,2,17,6,134,2,0,0,2,218.39
-4.11,527.687,2.992,145.4677,37,6,3,9,8,200,2,1,1,3,107.97
-1.29,449.496,-2.0003,99.2265,28,10,5,16,8,152,2,0,0,2,216.33
-5.69,492.436,1.48412,107.5627,33,10,2,16,7,180,2,0,0,2,152.71
-5.01,555.741,3.36544,154.5612,39,6,3,9,9,212,2,1,1,3,107.97
-2.74,424.398,-0.765,84.9578,26,11,1,17,5,140,2,0,0,2,210.76
-3.98,542.658,2.8916,145.5701,38,7,3,11,8,204,2,1,1,3,141.88
-5.61,407.52,4.8601,114.6489,28,5,2,7,5,140,4,0,0,4,85.08
-2.62,484.357,2.4309,108.0804,28,7,3,12,6,146,3,0,0,3,144.14
-4.3,462.513,1.68642,113.6491,31,8,4,13,6,162,3,0,0,3,173.24
-8.65,540.659,7.093,113.6279,34,4,2,14,4,178,3,0,0,3,80.32
-2.55,461.795,2.7114,102.8856,29,6,3,13,6,154,3,0,0,3,130.75
-1.82,473.458,2.6872,105.3824,31,7,3,14,6,164,3,0,0,3,144.14
-4,482.931,2.0314,113.9221,31,8,4,14,6,162,3,0,0,3,173.24
-0.75,1297.128,-17.4064,261.0672,88,40,24,40,8,512,0,30,30,30,633.2
-4,659.821,3.6615,178.8739,47,9,4,12,18,262,2,0,0,2,153.68
-1.57,495.411,2.3639,100.1704,32,7,3,16,6,170,3,0,0,3,144.14
-6.77,520.534,4.6543,135.7296,38,7,2,9,10,198,3,0,2,5,120.75
-5.27,611.743,2.7172,166.5302,45,6,3,10,5,236,3,4,5,8,118.21
-5.97,608.688,4.1711,160.6872,44,10,1,11,8,236,3,2,3,6,117.78
-4.45,527.414,7.1837,141.5886,35,4,2,5,6,174,5,0,0,5,70.67
-8.46,781.902,13.1405,217.6422,54,4,4,8,12,296,2,4,4,6,115.06
-2.37,817.042,1.1787,219.1596,58,11,9,17,26,326,2,0,0,2,247.34
-2.22,772.945,1.304,204.1592,55,10,9,17,22,306,2,0,0,2,266.96
-3.95,667.854,2.366,181.4889,46,9,4,13,13,246,3,1,1,4,149.96
-5.18,624.391,7.49724,143.8604,35,5,2,8,4,186,3,0,1,4,83.83
-3.36,762.953,3.0972,207.005,55,9,7,15,20,300,3,0,0,3,216.53
-3.42,762.953,3.0972,207.005,55,9,7,15,20,300,3,0,0,3,216.53
-2.38,778.952,2.3356,208.17,56,9,7,16,20,306,3,0,0,3,230.58
-2.85,791.007,3.1609,217.1014,57,9,8,15,21,312,3,0,0,3,229.66
-3.4,791.995,2.597,215.0964,57,10,8,16,21,312,3,0,0,3,242.55
-3.39,1139.764,6.8482,178.832,34,4,4,14,9,182,2,0,0,2,132.8
-4.7,831.072,4.0852,228.8384,60,9,8,15,21,328,3,1,1,4,229.66
-3.13,805.974,3.3279,215.8828,58,9,8,16,21,316,3,0,0,3,240.94
-5.57,740.946,3.0813,203.6054,54,6,2,12,6,290,2,4,4,6,139.44
-2.82,849.043,2.6566,228.5252,61,10,9,17,23,334,3,0,0,3,266.96
-2.58,755.921,1.9435,202.9805,55,7,5,15,6,294,3,4,4,7,192.7
-2.7,742.922,1.5196,203.4805,54,8,4,14,9,290,2,2,3,5,186.61
-3.98,766.944,2.6154,208.6298,56,7,4,14,6,298,3,4,4,7,176.91
-2.75,780.971,1.9819,214.4808,57,7,4,14,6,304,3,4,4,7,167.26
-2.6,754.893,1.5392,201.9885,55,8,5,16,6,292,3,3,4,7,205.06
-4.04,738.89,2.2727,201.6214,54,8,2,14,6,286,2,2,4,6,164.16
-6.41,170.34,4.9272,57.518,12,0,0,0,9,74,0,0,0,0,0
-7.456,198.394,5.7074,66.752,14,0,0,0,11,86,0,0,0,0,0
-1.275,106.95,1.5248,19.124,3,0,0,1,0,18,0,0,0,0,0
